timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610650142826,56745,ReadUsers,200,,Load Test 1-23,text,true,,5078,183,500,500,http://localhost:9092/user/read,56745,0,0
1610650142846,56976,ReadUsers,200,,Load Test 1-22,text,true,,5114,183,500,500,http://localhost:9092/user/read,56976,0,0
1610650142867,57471,ReadUsers,200,,Load Test 1-21,text,true,,5114,183,500,500,http://localhost:9092/user/read,57471,0,0
1610650143178,57260,CreateUser,201,,Load Test 1-357,text,true,,299,228,500,500,http://localhost:9092/user/create,57260,0,0
1610650142986,57861,ReadUsers,200,,Load Test 1-15,text,true,,5150,183,500,500,http://localhost:9092/user/read,57860,0,0
1610650142948,57952,ReadUsers,200,,Load Test 1-17,text,true,,5150,183,500,500,http://localhost:9092/user/read,57952,0,0
1610650143006,57913,ReadUsers,200,,Load Test 1-14,text,true,,5150,183,500,500,http://localhost:9092/user/read,57913,0,1
1610650142966,57955,ReadUsers,200,,Load Test 1-16,text,true,,5150,183,500,500,http://localhost:9092/user/read,57955,0,0
1610650143237,57807,CreateUser,201,,Load Test 1-358,text,true,,299,228,500,500,http://localhost:9092/user/create,57807,0,0
1610650143027,58091,ReadUsers,200,,Load Test 1-13,text,true,,5150,183,500,500,http://localhost:9092/user/read,58091,0,0
1610650143046,58547,ReadUsers,200,,Load Test 1-12,text,true,,5222,183,500,500,http://localhost:9092/user/read,58547,0,1
1610650143433,58214,CreateUser,201,,Load Test 1-356,text,true,,299,228,500,500,http://localhost:9092/user/create,58213,0,0
1610650143479,58218,CreateUser,201,,Load Test 1-354,text,true,,299,228,500,500,http://localhost:9092/user/create,58218,0,0
1610650143126,58603,ReadUsers,200,,Load Test 1-8,text,true,,5222,183,500,500,http://localhost:9092/user/read,58603,0,1
1610650143524,58261,CreateUser,201,,Load Test 1-355,text,true,,299,228,500,500,http://localhost:9092/user/create,58260,0,0
1610650143509,58306,UpdateUser,202,,Load Test 1-435,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58306,0,0
1610650143586,58316,CreateUser,201,,Load Test 1-353,text,true,,299,228,500,500,http://localhost:9092/user/create,58316,0,0
1610650143850,58103,CreateUser,201,,Load Test 1-352,text,true,,299,228,500,500,http://localhost:9092/user/create,58103,0,0
1610650143957,58056,CreateUser,201,,Load Test 1-351,text,true,,299,228,500,500,http://localhost:9092/user/create,58055,0,0
1610650143145,59152,ReadUsers,200,,Load Test 1-7,text,true,,5222,183,500,500,http://localhost:9092/user/read,59152,0,1
1610650144050,58296,CreateUser,201,,Load Test 1-349,text,true,,299,228,500,500,http://localhost:9092/user/create,58296,0,0
1610650144065,58340,CreateUser,201,,Load Test 1-350,text,true,,299,228,500,500,http://localhost:9092/user/create,58339,0,0
1610650143168,59276,ReadUsers,200,,Load Test 1-6,text,true,,5222,183,500,500,http://localhost:9092/user/read,59276,0,0
1610650144065,58485,UpdateUser,202,,Load Test 1-432,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58485,0,0
1610650144127,58472,UpdateUser,202,,Load Test 1-434,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58472,0,0
1610650144157,58466,CreateUser,201,,Load Test 1-348,text,true,,299,228,500,500,http://localhost:9092/user/create,58466,0,0
1610650144326,58353,CreateUser,201,,Load Test 1-347,text,true,,299,228,500,500,http://localhost:9092/user/create,58353,0,0
1610650144389,58416,CreateUser,201,,Load Test 1-346,text,true,,299,228,500,500,http://localhost:9092/user/create,58416,0,0
1610650144373,58488,UpdateUser,202,,Load Test 1-433,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58488,0,0
1610650144450,58472,CreateUser,201,,Load Test 1-345,text,true,,299,228,500,500,http://localhost:9092/user/create,58472,0,0
1610650144480,58564,CreateUser,201,,Load Test 1-343,text,true,,299,228,500,500,http://localhost:9092/user/create,58564,0,0
1610650144494,58743,UpdateUser,202,,Load Test 1-431,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58743,0,0
1610650144540,58787,CreateUser,201,,Load Test 1-344,text,true,,299,228,500,500,http://localhost:9092/user/create,58787,0,0
1610650143186,60155,ReadUsers,200,,Load Test 1-5,text,true,,5258,183,500,500,http://localhost:9092/user/read,60155,0,1
1610650143207,60260,ReadUsers,200,,Load Test 1-4,text,true,,5258,183,500,500,http://localhost:9092/user/read,60260,0,0
1610650144709,58825,CreateUser,201,,Load Test 1-342,text,true,,299,228,500,500,http://localhost:9092/user/create,58825,0,0
1610650144895,58706,CreateUser,201,,Load Test 1-341,text,true,,299,228,500,500,http://localhost:9092/user/create,58706,0,0
1610650144942,58714,CreateUser,201,,Load Test 1-340,text,true,,299,228,500,500,http://localhost:9092/user/create,58713,0,0
1610650143279,60389,ReadUsers,200,,Load Test 1-1,text,true,,5294,183,500,500,http://localhost:9092/user/read,60389,0,0
1610650143225,60453,ReadUsers,200,,Load Test 1-3,text,true,,5258,183,500,500,http://localhost:9092/user/read,60453,0,1
1610650143310,60380,ReadUsers,200,,Load Test 1-487,text,true,,5294,183,500,500,http://localhost:9092/user/read,60380,0,0
1610650145048,58761,CreateUser,201,,Load Test 1-338,text,true,,299,228,500,500,http://localhost:9092/user/create,58760,0,0
1610650145078,58739,CreateUser,201,,Load Test 1-339,text,true,,299,228,500,500,http://localhost:9092/user/create,58739,0,0
1610650143247,60645,ReadUsers,200,,Load Test 1-2,text,true,,5258,183,500,500,http://localhost:9092/user/read,60644,0,0
1610650145246,58663,CreateUser,201,,Load Test 1-337,text,true,,299,228,500,500,http://localhost:9092/user/create,58663,0,0
1610650145353,58612,CreateUser,201,,Load Test 1-336,text,true,,299,228,500,500,http://localhost:9092/user/create,58612,0,0
1610650145414,58608,CreateUser,201,,Load Test 1-335,text,true,,299,228,500,500,http://localhost:9092/user/create,58608,0,0
1610650145414,58850,UpdateUser,202,,Load Test 1-430,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58850,0,0
1610650145519,58810,CreateUser,201,,Load Test 1-334,text,true,,299,228,500,500,http://localhost:9092/user/create,58810,0,0
1610650143571,60826,ReadUsers,200,,Load Test 1-488,text,true,,5402,183,500,500,http://localhost:9092/user/read,60826,0,1
1610650145612,58946,CreateUser,201,,Load Test 1-332,text,true,,299,228,500,500,http://localhost:9092/user/create,58946,0,0
1610650145612,59053,CreateUser,201,,Load Test 1-333,text,true,,299,228,500,500,http://localhost:9092/user/create,59053,0,0
1610650144019,60789,ReadUsers,200,,Load Test 1-495,text,true,,5510,183,500,500,http://localhost:9092/user/read,60789,0,0
1610650145811,59081,CreateUser,201,,Load Test 1-331,text,true,,299,228,500,500,http://localhost:9092/user/create,59081,0,0
1610650144435,62026,ReadUsers,200,,Load Test 1-498,text,true,,5690,183,500,500,http://localhost:9092/user/read,62026,0,1
1610650145981,60538,CreateUser,201,,Load Test 1-330,text,true,,299,228,500,500,http://localhost:9092/user/create,60538,0,0
1610650144556,62050,ReadUsers,200,,Load Test 1-492,text,true,,5798,183,500,500,http://localhost:9092/user/read,62050,0,0
1610650146012,60808,CreateUser,201,,Load Test 1-328,text,true,,299,228,500,500,http://localhost:9092/user/create,60808,0,0
1610650144602,62313,ReadUsers,200,,Load Test 1-499,text,true,,5798,183,500,500,http://localhost:9092/user/read,62313,0,1
1610650144987,61928,ReadUsers,200,,Load Test 1-497,text,true,,5906,183,500,500,http://localhost:9092/user/read,61928,0,2
1610650146076,60921,UpdateUser,202,,Load Test 1-429,text,true,,389,242,500,500,http://localhost:9092/user/update/1,60921,0,0
1610650146091,60914,CreateUser,201,,Load Test 1-329,text,true,,299,228,500,500,http://localhost:9092/user/create,60914,0,0
1610650145033,61993,ReadUsers,200,,Load Test 1-494,text,true,,5906,183,500,500,http://localhost:9092/user/read,61992,0,1
1610650146183,60876,CreateUser,201,,Load Test 1-327,text,true,,299,228,500,500,http://localhost:9092/user/create,60876,0,0
1610650146337,60761,CreateUser,201,,Load Test 1-326,text,true,,299,228,500,500,http://localhost:9092/user/create,60761,0,0
1610650146383,60825,CreateUser,201,,Load Test 1-325,text,true,,299,228,500,500,http://localhost:9092/user/create,60825,0,0
1610650146245,61003,UpdateUser,202,,Load Test 1-428,text,true,,389,242,500,500,http://localhost:9092/user/update/1,61003,0,0
1610650146445,60836,deleting user,500,,Load Test 1-475,text,false,,360,209,500,500,http://localhost:9092/user/delete/2,60836,0,0
1610650146536,60819,CreateUser,201,,Load Test 1-322,text,true,,299,228,500,500,http://localhost:9092/user/create,60818,0,0
1610650145094,62264,ReadUsers,200,,Load Test 1-485,text,true,,5978,183,500,500,http://localhost:9092/user/read,62264,0,1
1610650146643,60785,CreateUser,201,,Load Test 1-323,text,true,,299,228,500,500,http://localhost:9092/user/create,60785,0,0
1610650146784,60660,CreateUser,201,,Load Test 1-321,text,true,,299,228,500,500,http://localhost:9092/user/create,60660,0,0
1610650146952,60557,CreateUser,201,,Load Test 1-320,text,true,,299,228,500,500,http://localhost:9092/user/create,60557,0,0
1610650145308,62216,ReadUsers,200,,Load Test 1-483,text,true,,6014,183,500,500,http://localhost:9092/user/read,62215,0,0
1610650146599,60959,CreateUser,201,,Load Test 1-324,text,true,,299,228,500,500,http://localhost:9092/user/create,60959,0,0
1610650147058,60528,CreateUser,201,,Load Test 1-319,text,true,,299,228,500,500,http://localhost:9092/user/create,60527,0,0
1610650147165,60475,CreateUser,201,,Load Test 1-318,text,true,,299,228,500,500,http://localhost:9092/user/create,60475,0,0
1610650147272,60428,CreateUser,201,,Load Test 1-317,text,true,,299,228,500,500,http://localhost:9092/user/create,60428,0,0
1610650145565,62137,ReadUsers,200,,Load Test 1-490,text,true,,6122,183,500,500,http://localhost:9092/user/read,62137,0,1
1610650147488,60242,CreateUser,201,,Load Test 1-315,text,true,,299,228,500,500,http://localhost:9092/user/create,60241,0,0
1610650147518,60235,CreateUser,201,,Load Test 1-316,text,true,,299,228,500,500,http://localhost:9092/user/create,60235,0,0
1610650147578,60202,CreateUser,201,,Load Test 1-314,text,true,,299,228,500,500,http://localhost:9092/user/create,60202,0,0
1610650147548,60268,UpdateUser,202,,Load Test 1-427,text,true,,389,242,500,500,http://localhost:9092/user/update/1,60268,0,0
1610650147734,60203,CreateUser,201,,Load Test 1-313,text,true,,299,228,500,500,http://localhost:9092/user/create,60203,0,0
1610650145612,62347,ReadUsers,200,,Load Test 1-479,text,true,,6194,183,500,500,http://localhost:9092/user/read,62347,0,1
1610650147639,60356,UpdateUser,202,,Load Test 1-426,text,true,,389,242,500,500,http://localhost:9092/user/update/1,60356,0,0
1610650147810,60203,CreateUser,201,,Load Test 1-312,text,true,,299,228,500,500,http://localhost:9092/user/create,60203,0,0
1610650147824,60215,CreateUser,201,,Load Test 1-311,text,true,,299,228,500,500,http://localhost:9092/user/create,60215,0,0
1610650148148,59910,CreateUser,201,,Load Test 1-309,text,true,,299,228,500,500,http://localhost:9092/user/create,59909,0,0
1610650148148,59923,CreateUser,201,,Load Test 1-310,text,true,,299,228,500,500,http://localhost:9092/user/create,59923,0,0
1610650148239,59875,CreateUser,201,,Load Test 1-307,text,true,,299,228,500,500,http://localhost:9092/user/create,59875,0,0
1610650148194,59948,UpdateUser,202,,Load Test 1-425,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59948,0,0
1610650148330,59837,CreateUser,201,,Load Test 1-308,text,true,,299,228,500,500,http://localhost:9092/user/create,59837,0,0
1610650148529,59675,CreateUser,201,,Load Test 1-306,text,true,,299,228,500,500,http://localhost:9092/user/create,59675,0,0
1610650148544,59707,CreateUser,201,,Load Test 1-305,text,true,,299,228,500,500,http://localhost:9092/user/create,59707,0,0
1610650148651,59684,CreateUser,201,,Load Test 1-304,text,true,,299,228,500,500,http://localhost:9092/user/create,59684,0,0
1610650145857,62525,ReadUsers,200,,Load Test 1-493,text,true,,6230,183,500,500,http://localhost:9092/user/read,62525,0,1
1610650148667,59857,UpdateUser,202,,Load Test 1-424,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59857,0,0
1610650148867,59741,CreateUser,201,,Load Test 1-301,text,true,,299,228,500,500,http://localhost:9092/user/create,59741,0,0
1610650148852,59859,CreateUser,201,,Load Test 1-303,text,true,,299,228,500,500,http://localhost:9092/user/create,59858,0,0
1610650148960,59751,CreateUser,201,,Load Test 1-302,text,true,,299,228,500,500,http://localhost:9092/user/create,59751,0,0
1610650149051,59798,UpdateUser,202,,Load Test 1-423,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59798,0,0
1610650149005,59869,deleting user,204,,Load Test 1-452,,true,,191,210,500,500,http://localhost:9092/user/delete/12,0,0,0
1610650149220,59707,CreateUser,201,,Load Test 1-300,text,true,,299,228,500,500,http://localhost:9092/user/create,59707,0,0
1610650149250,59683,CreateUser,201,,Load Test 1-298,text,true,,299,228,500,500,http://localhost:9092/user/create,59682,0,0
1610650149265,59714,CreateUser,201,,Load Test 1-299,text,true,,299,228,500,500,http://localhost:9092/user/create,59714,0,0
1610650149477,59512,CreateUser,201,,Load Test 1-297,text,true,,299,228,500,500,http://localhost:9092/user/create,59512,0,0
1610650149629,59406,CreateUser,201,,Load Test 1-296,text,true,,299,228,500,500,http://localhost:9092/user/create,59406,0,0
1610650149690,59457,CreateUser,201,,Load Test 1-294,text,true,,299,228,500,500,http://localhost:9092/user/create,59457,0,0
1610650149690,59518,CreateUser,201,,Load Test 1-295,text,true,,299,228,500,500,http://localhost:9092/user/create,59518,0,0
1610650149736,59590,UpdateUser,202,,Load Test 1-422,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59590,0,0
1610650149798,59667,UpdateUser,202,,Load Test 1-421,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59667,0,0
1610650149985,59545,CreateUser,201,,Load Test 1-293,text,true,,299,228,500,500,http://localhost:9092/user/create,59545,0,0
1610650146029,63606,ReadUsers,200,,Load Test 1-500,text,true,,6266,183,500,500,http://localhost:9092/user/read,63606,0,0
1610650150032,59612,UpdateUser,202,,Load Test 1-420,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59612,0,0
1610650150064,59628,CreateUser,201,,Load Test 1-291,text,true,,299,228,500,500,http://localhost:9092/user/create,59628,0,0
1610650150079,59616,CreateUser,201,,Load Test 1-292,text,true,,299,228,500,500,http://localhost:9092/user/create,59616,0,0
1610650150249,59500,CreateUser,201,,Load Test 1-289,text,true,,299,228,500,500,http://localhost:9092/user/create,59500,0,0
1610650150296,59455,CreateUser,201,,Load Test 1-290,text,true,,299,228,500,500,http://localhost:9092/user/create,59455,0,0
1610650150327,59471,CreateUser,201,,Load Test 1-288,text,true,,299,228,500,500,http://localhost:9092/user/create,59471,0,0
1610650146152,63679,ReadUsers,200,,Load Test 1-486,text,true,,6302,183,500,500,http://localhost:9092/user/read,63679,0,1
1610650150620,59235,CreateUser,201,,Load Test 1-287,text,true,,299,228,500,500,http://localhost:9092/user/create,59235,0,0
1610650150744,59159,CreateUser,201,,Load Test 1-285,text,true,,299,228,500,500,http://localhost:9092/user/create,59159,0,0
1610650150744,59173,CreateUser,201,,Load Test 1-286,text,true,,299,228,500,500,http://localhost:9092/user/create,59172,0,0
1610650150850,59176,CreateUser,201,,Load Test 1-284,text,true,,299,228,500,500,http://localhost:9092/user/create,59176,0,0
1610650150804,59271,UpdateUser,202,,Load Test 1-419,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59271,0,0
1610650146429,63657,ReadUsers,200,,Load Test 1-481,text,true,,6446,183,500,500,http://localhost:9092/user/read,63657,0,1
1610650151126,58962,CreateUser,201,,Load Test 1-282,text,true,,299,228,500,500,http://localhost:9092/user/create,58962,0,0
1610650151204,58932,CreateUser,201,,Load Test 1-283,text,true,,299,228,500,500,http://localhost:9092/user/create,58932,0,0
1610650151234,58970,UpdateUser,202,,Load Test 1-417,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58969,0,0
1610650151265,58941,CreateUser,201,,Load Test 1-281,text,true,,299,228,500,500,http://localhost:9092/user/create,58941,0,0
1610650151326,58969,CreateUser,201,,Load Test 1-280,text,true,,299,228,500,500,http://localhost:9092/user/create,58969,0,0
1610650151403,58965,CreateUser,201,,Load Test 1-279,text,true,,299,228,500,500,http://localhost:9092/user/create,58965,0,0
1610650151326,59055,UpdateUser,202,,Load Test 1-418,text,true,,389,242,500,500,http://localhost:9092/user/update/1,59055,0,0
1610650151434,58999,CreateUser,201,,Load Test 1-278,text,true,,299,228,500,500,http://localhost:9092/user/create,58998,0,0
1610650151768,58721,CreateUser,201,,Load Test 1-277,text,true,,299,228,500,500,http://localhost:9092/user/create,58721,0,0
1610650151419,59085,deleting user,204,,Load Test 1-451,,true,,191,210,500,500,http://localhost:9092/user/delete/18,0,0,0
1610650147028,63494,ReadUsers,200,,Load Test 1-477,text,true,,6590,183,500,500,http://localhost:9092/user/read,63494,0,0
1610650151813,58726,CreateUser,201,,Load Test 1-276,text,true,,299,228,500,500,http://localhost:9092/user/create,58726,0,0
1610650151890,58665,CreateUser,201,,Load Test 1-274,text,true,,299,228,500,500,http://localhost:9092/user/create,58665,0,0
1610650151906,58676,CreateUser,201,,Load Test 1-275,text,true,,299,228,500,500,http://localhost:9092/user/create,58676,0,0
1610650152449,58189,CreateUser,201,,Load Test 1-272,text,true,,299,228,500,500,http://localhost:9092/user/create,58189,0,0
1610650147073,63573,ReadUsers,200,,Load Test 1-489,text,true,,6626,183,500,500,http://localhost:9092/user/read,63573,0,1
1610650152495,58202,CreateUser,201,,Load Test 1-273,text,true,,299,228,500,500,http://localhost:9092/user/create,58202,0,0
1610650151952,58758,UpdateUser,202,,Load Test 1-416,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58757,0,0
1610650152667,58063,CreateUser,201,,Load Test 1-270,text,true,,299,228,500,500,http://localhost:9092/user/create,58063,0,0
1610650152698,58065,CreateUser,201,,Load Test 1-271,text,true,,299,228,500,500,http://localhost:9092/user/create,58065,0,0
1610650152714,58050,CreateUser,201,,Load Test 1-268,text,true,,299,228,500,500,http://localhost:9092/user/create,58050,0,0
1610650152744,58094,CreateUser,201,,Load Test 1-269,text,true,,299,228,500,500,http://localhost:9092/user/create,58093,0,0
1610650152557,58345,deleting user,204,,Load Test 1-449,,true,,191,210,500,500,http://localhost:9092/user/delete/22,0,0,0
1610650153132,57819,CreateUser,201,,Load Test 1-266,text,true,,299,228,500,500,http://localhost:9092/user/create,57819,0,0
1610650152759,58204,UpdateUser,202,,Load Test 1-415,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58204,0,0
1610650152821,58264,deleting user,204,,Load Test 1-450,,true,,191,210,500,500,http://localhost:9092/user/delete/21,0,0,0
1610650152821,58278,UpdateUser,202,,Load Test 1-414,text,true,,389,242,500,500,http://localhost:9092/user/update/1,58278,0,0
1610650153209,57905,CreateUser,201,,Load Test 1-267,text,true,,299,228,500,500,http://localhost:9092/user/create,57905,0,0
1610650153256,57870,deleting user,500,,Load Test 1-448,text,false,,361,210,500,500,http://localhost:9092/user/delete/22,57870,0,0
1610650153256,57881,CreateUser,201,,Load Test 1-265,text,true,,299,228,500,500,http://localhost:9092/user/create,57881,0,0
1610650153302,57851,CreateUser,201,,Load Test 1-264,text,true,,299,228,500,500,http://localhost:9092/user/create,57851,0,0
1610650153396,57765,deleting user,500,,Load Test 1-447,text,false,,361,210,500,500,http://localhost:9092/user/delete/22,57765,0,0
1610650147594,63569,ReadUsers,200,,Load Test 1-474,text,true,,6842,183,500,500,http://localhost:9092/user/read,63569,0,0
1610650153737,57520,CreateUser,201,,Load Test 1-262,text,true,,299,228,500,500,http://localhost:9092/user/create,57520,0,0
1610650153768,57489,CreateUser,201,,Load Test 1-263,text,true,,299,228,500,500,http://localhost:9092/user/create,57488,0,0
1610650153877,57417,CreateUser,201,,Load Test 1-261,text,true,,299,228,500,500,http://localhost:9092/user/create,57417,0,0
1610650148239,63058,ReadUsers,200,,Load Test 1-491,text,true,,7058,183,500,500,http://localhost:9092/user/read,63058,0,1
1610650153954,57363,CreateUser,201,,Load Test 1-260,text,true,,299,228,500,500,http://localhost:9092/user/create,57363,0,0
1610650154109,57215,CreateUser,201,,Load Test 1-258,text,true,,299,228,500,500,http://localhost:9092/user/create,57215,0,0
1610650154186,57145,CreateUser,201,,Load Test 1-259,text,true,,299,228,500,500,http://localhost:9092/user/create,57145,0,0
1610650154463,56915,CreateUser,201,,Load Test 1-255,text,true,,299,228,500,500,http://localhost:9092/user/create,56915,0,0
1610650153938,57474,UpdateUser,202,,Load Test 1-413,text,true,,389,242,500,500,http://localhost:9092/user/update/1,57474,0,0
1610650154478,56981,CreateUser,201,,Load Test 1-257,text,true,,299,228,500,500,http://localhost:9092/user/create,56981,0,0
1610650154463,56996,CreateUser,201,,Load Test 1-256,text,true,,299,228,500,500,http://localhost:9092/user/create,56996,0,0
1610650154617,56877,CreateUser,201,,Load Test 1-254,text,true,,299,228,500,500,http://localhost:9092/user/create,56877,0,0
1610650154987,56507,CreateUser,201,,Load Test 1-253,text,true,,299,228,500,500,http://localhost:9092/user/create,56507,0,0
1610650154249,57265,UpdateUser,202,,Load Test 1-412,text,true,,389,242,500,500,http://localhost:9092/user/update/1,57265,0,0
1610650148589,62937,ReadUsers,200,,Load Test 1-478,text,true,,7166,183,500,500,http://localhost:9092/user/read,62937,0,1
1610650155078,56449,CreateUser,201,,Load Test 1-252,text,true,,299,228,500,500,http://localhost:9092/user/create,56449,0,0
1610650155155,56374,CreateUser,201,,Load Test 1-250,text,true,,299,228,500,500,http://localhost:9092/user/create,56374,0,0
1610650154525,57026,UpdateUser,202,,Load Test 1-411,text,true,,389,242,500,500,http://localhost:9092/user/update/1,57026,0,0
1610650155431,56164,CreateUser,201,,Load Test 1-249,text,true,,299,228,500,500,http://localhost:9092/user/create,56164,0,0
1610650155217,56378,CreateUser,201,,Load Test 1-251,text,true,,299,228,500,500,http://localhost:9092/user/create,56378,0,0
1610650155614,56007,CreateUser,201,,Load Test 1-248,text,true,,299,228,500,500,http://localhost:9092/user/create,56007,0,0
1610650155735,55927,CreateUser,201,,Load Test 1-247,text,true,,299,228,500,500,http://localhost:9092/user/create,55927,0,0
1610650155796,55866,CreateUser,201,,Load Test 1-245,text,true,,299,228,500,500,http://localhost:9092/user/create,55866,0,0
1610650155842,55853,CreateUser,201,,Load Test 1-246,text,true,,299,228,500,500,http://localhost:9092/user/create,55853,0,0
1610650155889,55823,CreateUser,201,,Load Test 1-244,text,true,,299,228,500,500,http://localhost:9092/user/create,55823,0,0
1610650155674,56070,UpdateUser,202,,Load Test 1-409,text,true,,389,242,500,500,http://localhost:9092/user/update/1,56070,0,0
1610650156196,55573,CreateUser,201,,Load Test 1-243,text,true,,299,228,500,500,http://localhost:9092/user/create,55573,0,0
1610650155781,55995,UpdateUser,202,,Load Test 1-410,text,true,,389,242,500,500,http://localhost:9092/user/update/1,55994,0,0
1610650155858,55949,UpdateUser,202,,Load Test 1-407,text,true,,389,242,500,500,http://localhost:9092/user/update/1,55949,0,0
1610650156334,55501,CreateUser,201,,Load Test 1-241,text,true,,299,228,500,500,http://localhost:9092/user/create,55500,0,0
1610650156366,55484,CreateUser,201,,Load Test 1-242,text,true,,299,228,500,500,http://localhost:9092/user/create,55484,0,0
1610650156258,55604,UpdateUser,202,,Load Test 1-408,text,true,,389,242,500,500,http://localhost:9092/user/update/1,55604,0,0
1610650156429,55435,CreateUser,201,,Load Test 1-240,text,true,,299,228,500,500,http://localhost:9092/user/create,55435,0,0
1610650156658,55208,CreateUser,201,,Load Test 1-239,text,true,,299,228,500,500,http://localhost:9092/user/create,55208,0,0
1610650157059,54827,CreateUser,201,,Load Test 1-238,text,true,,299,228,500,500,http://localhost:9092/user/create,54827,0,0
1610650157074,54824,CreateUser,201,,Load Test 1-237,text,true,,299,228,500,500,http://localhost:9092/user/create,54824,0,0
1610650157137,54792,CreateUser,201,,Load Test 1-235,text,true,,299,228,500,500,http://localhost:9092/user/create,54791,0,0
1610650157257,54702,CreateUser,201,,Load Test 1-234,text,true,,299,228,500,500,http://localhost:9092/user/create,54702,0,0
1610650157302,54659,CreateUser,201,,Load Test 1-236,text,true,,299,228,500,500,http://localhost:9092/user/create,54659,0,0
1610650157767,54225,CreateUser,201,,Load Test 1-233,text,true,,299,228,500,500,http://localhost:9092/user/create,54224,0,0
1610650156366,55663,deleting user,204,,Load Test 1-446,,true,,191,210,500,500,http://localhost:9092/user/delete/26,0,0,0
1610650157846,54183,CreateUser,201,,Load Test 1-231,text,true,,299,228,500,500,http://localhost:9092/user/create,54183,0,0
1610650157996,54066,CreateUser,201,,Load Test 1-232,text,true,,299,228,500,500,http://localhost:9092/user/create,54066,0,0
1610650158026,54056,CreateUser,201,,Load Test 1-230,text,true,,299,228,500,500,http://localhost:9092/user/create,54056,0,0
1610650157440,54651,UpdateUser,202,,Load Test 1-405,text,true,,389,242,500,500,http://localhost:9092/user/update/1,54651,0,0
1610650158331,53782,CreateUser,201,,Load Test 1-229,text,true,,299,228,500,500,http://localhost:9092/user/create,53782,0,0
1610650157363,54839,UpdateUser,202,,Load Test 1-406,text,true,,389,242,500,500,http://localhost:9092/user/update/1,54839,0,0
1610650158592,53623,CreateUser,201,,Load Test 1-227,text,true,,299,228,500,500,http://localhost:9092/user/create,53623,0,0
1610650158623,53614,CreateUser,201,,Load Test 1-226,text,true,,299,228,500,500,http://localhost:9092/user/create,53613,0,0
1610650158731,53517,CreateUser,201,,Load Test 1-228,text,true,,299,228,500,500,http://localhost:9092/user/create,53517,0,0
1610650158777,53471,CreateUser,201,,Load Test 1-225,text,true,,299,228,500,500,http://localhost:9092/user/create,53471,0,0
1610650158393,53873,UpdateUser,202,,Load Test 1-404,text,true,,389,242,500,500,http://localhost:9092/user/update/1,53873,0,0
1610650159144,53124,CreateUser,201,,Load Test 1-223,text,true,,299,228,500,500,http://localhost:9092/user/create,53124,0,0
1610650159083,53187,CreateUser,201,,Load Test 1-224,text,true,,299,228,500,500,http://localhost:9092/user/create,53187,0,0
1610650159359,52989,CreateUser,201,,Load Test 1-220,text,true,,299,228,500,500,http://localhost:9092/user/create,52989,0,0
1610650159221,53129,CreateUser,201,,Load Test 1-222,text,true,,299,228,500,500,http://localhost:9092/user/create,53128,0,0
1610650159436,52943,CreateUser,201,,Load Test 1-221,text,true,,299,228,500,500,http://localhost:9092/user/create,52943,0,0
1610650159761,52657,CreateUser,201,,Load Test 1-219,text,true,,299,228,500,500,http://localhost:9092/user/create,52657,0,0
1610650159869,52574,CreateUser,201,,Load Test 1-217,text,true,,299,228,500,500,http://localhost:9092/user/create,52574,0,0
1610650159901,52551,CreateUser,201,,Load Test 1-218,text,true,,299,228,500,500,http://localhost:9092/user/create,52551,0,0
1610650159144,53340,UpdateUser,202,,Load Test 1-403,text,true,,389,242,500,500,http://localhost:9092/user/update/1,53340,0,0
1610650159497,53043,UpdateUser,202,,Load Test 1-401,text,true,,389,242,500,500,http://localhost:9092/user/update/1,53043,0,0
1610650160213,52358,CreateUser,201,,Load Test 1-216,text,true,,299,228,500,500,http://localhost:9092/user/create,52357,0,0
1610650160118,52457,CreateUser,201,,Load Test 1-215,text,true,,299,228,500,500,http://localhost:9092/user/create,52456,0,0
1610650160443,52142,CreateUser,201,,Load Test 1-213,text,true,,299,228,500,500,http://localhost:9092/user/create,52142,0,0
1610650160535,52072,CreateUser,201,,Load Test 1-212,text,true,,299,228,500,500,http://localhost:9092/user/create,52072,0,0
1610650160580,52040,CreateUser,201,,Load Test 1-214,text,true,,299,228,500,500,http://localhost:9092/user/create,52039,0,0
1610650159932,52702,UpdateUser,202,,Load Test 1-402,text,true,,389,242,500,500,http://localhost:9092/user/update/1,52702,0,0
